coimbatore_living_costsres_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
3001492,My Place Food Station,['Quick Bites'],https://www.zomato.com/coimbatore/my-place-food-station-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Avinashi Road, Below Dhanalakshmi Bank, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0249609323,77.0120522752,,1,"Peelamedu, Coimbatore","South Indian, Chinese, North Indian","12 Noon to 4 PM, 6 PM to 10 PM",250,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating']",4.0,Very Good,110,60,0,-1,-1
3001174,RHR Idly Kadai,['Quick Bites'],https://www.zomato.com/coimbatore/rhr-idly-kadai-town-hall?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Royal Theatre campus, Big Bazaar Street, Town Hall, Coimbatore",Coimbatore,30,Town Hall,10.993859,76.966572,,1,"Town Hall, Coimbatore",South Indian,4 PM to 12 Midnight (Mon-Sun),250,1,Rs.,"['Dinner', 'Takeaway Available', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Pure Veg']",3.6,Good,26,4,0,-1,-1
3001540,DMF Restaurant,['Casual Dining'],https://www.zomato.com/coimbatore/dmf-restaurant-ramanathapuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Balaji Nagar, Keelakarai, Ramanathapuram, Coimbatore",Coimbatore,30,Ramanathapuram,10.995561681,77.0003974065,,1,"Ramanathapuram, Coimbatore","North Indian, South Indian, Chinese, Biryani",11 AM to 11 PM,350,2,Rs.,"['Cash', 'Delivery', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating']",3.5,Good,34,7,0,1,-1
3002360,Burger King,['Quick Bites'],https://www.zomato.com/coimbatore/burger-king-ganapathy?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop F -029, 1st Floor , Prozone mall, Ganapathy, Coimbatore",Coimbatore,30,Ganapathy,11.055333221400002,76.9938826561,,1,"Ganapathy, Coimbatore","Burger, Fast Food, Beverages",11 AM to 11 PM,500,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Indoor Seating']",3.7,Good,98,20,0,1,-1
18865343,Kovai Dakshin,['Casual Dining'],https://www.zomato.com/coimbatore/kovai-dakshin-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"411/161, Mariyamman Kovil Street, Peelamedu Pudhur, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0212109477,76.9983834028,,1,"Peelamedu, Coimbatore",South Indian,"11:30 AM to 3 PM, 6:30 PM to 10:30 PM",400,2,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Pure Veg']",3.5,Good,19,1,0,-1,-1
3001530,Aachi Mess,['Quick Bites'],https://www.zomato.com/coimbatore/aachi-mess-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"644, MTP Road, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.0183968647,76.9570327923,,1,"Gandhipuram, Coimbatore",South Indian,8 AM to 10 PM,200,1,Rs.,"['Cash', 'Delivery', 'Dinner', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Indoor Seating']",3.6,Good,21,2,0,-1,-1
18684429,Idly Virundhu,['Quick Bites'],https://www.zomato.com/coimbatore/idly-virundhu-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"36-37, VKK Menon Road, New Siddhapudur,  Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.019164643699998,76.97613950819999,,1,"Gandhipuram, Coimbatore",South Indian,6 PM to 11 PM,200,1,Rs.,"['Cash', 'Takeaway Available', 'Dinner', 'Lunch', 'Indoor Seating']",3.9,Good,134,3,0,-1,-1
18737733,WooW Biriyani,['Quick Bites'],https://www.zomato.com/coimbatore/woow-biriyani-ganapathy?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4/1522 B, Sathy Main Road, Ramakrishnapuram Near Prozone Mall, Ganapathy, Coimbatore",Coimbatore,30,"Prozone Mall, Ganapathy",11.053894592799999,76.9942357019,,1,"Prozone Mall, Ganapathy, Coimbatore",Biryani,11 AM to 11 PM,400,2,Rs.,"['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'No Alcohol Available', 'Delivery', 'Mall Parking', 'Indoor Seating']",3.7,Good,29,2,0,1,-1
3000126,Bird On Tree,['Casual Dining'],https://www.zomato.com/coimbatore/bird-on-tree-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"28, Opposite Circuit House, Behind HDFC, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0087808632,76.9839554653,641018,1,"Race Course, Coimbatore","Continental, Chinese, Thai, Malaysian, North Indian","12 Noon to 3:30 PM, 7 PM to 10 PM",1200,3,Rs.,"['Delivery', 'Cash', 'No Alcohol Available', 'Credit Card', 'Lunch', 'Debit Card', 'Dinner', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating', 'Outdoor Seating', 'Axis Bank - Dining Delights']",4.2,Very Good,449,333,0,-1,-1
3001390,Sree Annapoorna Sree Gowrishankar,['Casual Dining'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-1-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"352, 7th Street, 100 Feet Road, Laxmi Complex, Near Sri Devi Textiles, Cross Cut Road, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.0163311243,76.9654703513,,1,"Gandhipuram, Coimbatore","South Indian, North Indian, Chinese",9 AM to 10 PM,400,2,Rs.,"['Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.2,Very Good,105,55,0,1,-1
3001333,Zucca Pizzeria,['Casual Dining'],https://www.zomato.com/coimbatore/zucca-pizzeria-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kannusamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.007488459700001,76.9512657076,641002,1,"RS Puram, Coimbatore","Pizza, Fast Food",11:30 AM to 11 PM,600,2,Rs.,"['Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Dinner', 'Valet Parking Available', 'Digital Payments Accepted', 'Wifi', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating', 'Buffet', 'Axis Bank - Dining Delights']",4.1,Very Good,482,139,0,1,-1
3000202,Seasons,['Café'],https://www.zomato.com/coimbatore/seasons-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31, E TV Swamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.010307,76.951881,,1,"RS Puram, Coimbatore","Fast Food, Desserts",11 AM to 11 PM,500,2,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.2,Very Good,220,123,0,1,-1
18279261,Red Door,['Café'],https://www.zomato.com/coimbatore/red-door-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"30-C, Opposite Collector's Bungalow, Race Course, Coimbatore",Coimbatore,30,Race Course,10.9988841399,76.9787999243,,1,"Race Course, Coimbatore",Cafe,11 AM to 11 PM,450,2,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Axis Bank - Dining Delights']",4.3,Very Good,247,220,0,1,-1
3002745,Kovai Coffee,['Café'],https://www.zomato.com/coimbatore/kovai-coffee-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"115, Ramachandra Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.006131874300001,76.9522457197,,1,"RS Puram, Coimbatore","Cafe, Fast Food","7:30 AM to 9:30 PM (Mon-Sat), 3:30 PM to 9 PM (Sun)",100,1,Rs.,"['Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.6,Good,43,32,0,1,-1
18952412,Rolling Dough Cafe,['Café'],https://www.zomato.com/coimbatore/rolling-dough-cafe-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1261 1St Floor Sri Hari Building Nava India Avinashi Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.020417,76.991889,,1,"Peelamedu, Coimbatore","Continental, American","11 AM to 11 PM (Mon-Fri), 7 AM to 11 PM (Sat-Sun)",500,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Rooftop', 'Air Conditioned']",3.9,Good,65,27,0,1,-1
3000132,Kites Cafe,['Café'],https://www.zomato.com/kitescafe-coimbatore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"267, B.R. Puram, Near Royal Enfield Showroom, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0245373954,77.01548080890001,641004,1,"Peelamedu, Coimbatore","Cafe, Pizza, Fast Food, Italian, Desserts, Sandwich",9 AM to 11 PM,650,2,Rs.,"['Credit Card', 'No Alcohol Available', 'Debit Card', 'Delivery', 'Lunch', 'Takeaway Available', 'Cash', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Halal', 'Live Sports Screening', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Valet Parking Available', 'Wifi']",4.1,Very Good,431,269,0,-1,-1
18737779,Trupthi Kaapi & Chapthi Corner,['Café'],https://www.zomato.com/coimbatore/trupthi-kaapi-chapthi-corner-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"73, Ramsen Complex, Pudur Main Road, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.0217286097,77.0004312694,641004,1,"Peelamedu, Coimbatore","Cafe, South Indian","7:30am – 10:45pm (Mon-Tue),7:30am – 10:30pm (Wed-Sun)",100,1,Rs.,"['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",3.7,Good,96,5,0,1,-1
3001572,The French Door Cafe & Restaurant,['Café'],https://www.zomato.com/coimbatore/the-french-door-cafe-restaurant-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"102, West Bashyakaralu Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0137631621,76.9468960539,641002,1,"RS Puram, Coimbatore","Cafe, Continental, French, North Indian, European","11AM to 11PM (Mon-Sat),10AM to 11PM (Sun)",1500,4,Rs.,"['Lunch', 'Cash', 'Dinner', 'Delivery', 'Credit Card', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Private Dining Area Available', 'Indoor Seating', 'Desserts and Bakes', 'Smoking Area', 'Table booking recommended', 'Outdoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned', 'Kid Friendly', 'Free Parking']",4.7,Excellent,451,648,0,1,-1
18952429,The Budapest Bakehouse,['Café'],https://www.zomato.com/coimbatore/the-budapest-bakehouse-1-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1261 1St Floor Sri Hari Building Nava India Avinashi Neelambur, Coimbatore, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.020425,76.991881,,1,"Peelamedu, Coimbatore","Desserts, Fast Food",12 Noon to 12 Midnight,350,2,Rs.,"['Takeaway Available', 'Debit Card', 'Cash', 'Credit Card', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted', 'Desserts and Bakes']",4.1,Very Good,76,40,0,1,-1
3000119,Cocoabay,['Café'],https://www.zomato.com/coimbatore/cocoabay-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"54E, Barathi Park, 7th Cross, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.0200295034,76.9395082444,641043,1,"Saibaba Colony, Coimbatore","Cafe, Bakery",10 AM to 10 PM,600,2,Rs.,"['Lunch', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Desserts and Bakes']",3.9,Good,132,146,0,1,-1
3002715,Yugo,['Café'],https://www.zomato.com/coimbatore/yugo-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Near Kidney Center, New Dhamu Nagar, Puliakulam Road, Ramanathapuram, Lakshmi Mills",Coimbatore,30,Lakshmi Mills,11.0098326852,76.9888615608,,1,"Lakshmi Mills, Coimbatore",Cafe,9 AM to 1 AM,300,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'Dinner', 'Indoor Seating']",4.3,Very Good,476,78,0,1,-1
3000014,Sree Annapoorna Sree Gowrishankar,['Quick Bites'],https://www.zomato.com/coimbatore/sree-annapoorna-sree-gowrishankar-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"75, East Arokiasamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0067436879,76.9516418874,,1,"RS Puram, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10 PM,400,2,Rs.,"['Dinner', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Lunch', 'Breakfast', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.6,Excellent,443,153,0,1,-1
3000811,Shree Anandhaas,['Casual Dining'],https://www.zomato.com/coimbatore/shree-anandhaas-lakshmi-mills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"747, Lakshmi Mills Junction, Puliyakulam Road, Lakshmi Mills, Coimbatore",Coimbatore,30,Lakshmi Mills,11.010521501600001,76.987660937,,1,"Lakshmi Mills, Coimbatore","South Indian, North Indian, Chinese",6 AM to 10:30 PM,300,1,Rs.,"['Lunch', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg']",4.6,Excellent,292,123,0,1,-1
3000062,Cream Centre,['Casual Dining'],https://www.zomato.com/coimbatore/cream-centre-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"128/180, Orbit Avenue, Thirugnanasambandam Road, Opposite Bishop Appasamy College, Gopalapuram, Race Course, Coimbatore",Coimbatore,30,Race Course,11.0034891147,76.9759302959,,1,"Race Course, Coimbatore","North Indian, Chinese, Italian, Mexican","11:30am – 3:30pm, 6:30pm – 10:30pm (Mon-Sun)",1000,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']",4.3,Very Good,368,204,0,-1,-1
3000996,Yari,['Casual Dining'],https://www.zomato.com/coimbatore/yari-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"69, Bharathi Park, 6th Cross, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.021087538,76.9405455887,641011,1,"Saibaba Colony, Coimbatore","North Indian, Chinese, Street Food","12:30 PM to 3:30 PM, 6:30 PM to 10:30 PM",700,2,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Wheelchair Accessible', 'Indoor Seating', 'Pure Veg', 'Table reservation required']",4.5,Excellent,479,411,0,-1,-1
3000202,Seasons,['Café'],https://www.zomato.com/coimbatore/seasons-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31, E TV Swamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.010307,76.951881,,1,"RS Puram, Coimbatore","Fast Food, Desserts",11 AM to 11 PM,500,2,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",4.2,Very Good,220,123,0,1,-1
3000779,RHR Restaurant,['Casual Dining'],https://www.zomato.com/coimbatore/rhr-restaurant-ramanathapuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18400, Trichy Road, Opposite Nilgiris, Ramanathapuram, Coimbatore",Coimbatore,30,Ramanathapuram,10.9972411812,76.9993292168,,1,"Ramanathapuram, Coimbatore","South Indian, North Indian, Chinese, Desserts, Juices",6 AM to 10:30 PM,300,1,Rs.,"['Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.3,Very Good,292,45,0,1,-1
3000158,Four Cups Fusion Veg Dining,['Casual Dining'],https://www.zomato.com/coimbatore/four-cups-fusion-veg-dining-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fortune Suites, 1st Floor, 134, East Periyasamy Road, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.013494615799999,76.95051502439999,641002,1,"RS Puram, Coimbatore","North Indian, Chinese","12 Noon to 3 PM, 7 PM to 10:30 PM",1000,3,Rs.,"['Lunch', 'Delivery', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Buffet', 'Table booking recommended']",4.1,Very Good,209,132,0,-1,-1
18719434,Namma Veedu Vasantha Bhavan,['Casual Dining'],https://www.zomato.com/coimbatore/namma-veedu-vasantha-bhavan-saibaba-colony?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"NSR Road, Saibaba Colony, Coimbatore",Coimbatore,30,Saibaba Colony,11.026872,76.945795,,1,"Saibaba Colony, Coimbatore",South Indian,7 AM to 11 PM,500,2,Rs.,"['Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating']",3.7,Good,178,20,0,-1,-1
3001928,Shree Aksshayam,['Casual Dining'],https://www.zomato.com/coimbatore/shree-aksshayam-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"27-A, SNR College Road, Near Nava India Signal, Peelamedu, Coimbatore",Coimbatore,30,Peelamedu,11.020621871600001,76.9908953458,,1,"Peelamedu, Coimbatore",South Indian,6:30 AM to 10:30 PM,700,2,Rs.,"['Cash', 'Lunch', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating', 'Pure Veg']",4.2,Very Good,107,96,0,-1,-1
3000013,Annalakshmi,['Casual Dining'],https://www.zomato.com/coimbatore/annalakshmi-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"III Floor, 42, Government Arts College Road, Pazamudir Nilayam Building, Gopalapuram, Near, Race Course, Coimbatore",Coimbatore,30,Race Course,10.999279738699999,76.97133533659999,,1,"Race Course, Coimbatore",South Indian,"12 Noon to 3 PM, 7 PM to 9:30 PM (Tue-Sun), Mon Closed",800,3,Rs.,"['Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.1,Very Good,105,58,0,-1,-1
3000736,ID,['Casual Dining'],https://www.zomato.com/coimbatore/id-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"4th Floor, Brookefield Mall, Krishna Mudaliyar Road, RS Puram, Coimbatore",Coimbatore,30,"Brookefields Mall, RS Puram",11.0093554824,76.9592979178,,1,"Brookefields Mall, RS Puram, Coimbatore",South Indian,"11 AM to 11 PM (Mon-Fri), 8 AM to 11 PM (Sat-Sun)",500,2,Rs.,"['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Breakfast', 'Mall Parking', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",4.1,Very Good,136,44,0,1,-1
3001395,Adyar Ananda Bhavan,['Casual Dining'],https://www.zomato.com/coimbatore/adyar-ananda-bhavan-1-gandhipuram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"313, Bhartiyar Road, Gandhipuram, Coimbatore",Coimbatore,30,Gandhipuram,11.0159789894,76.9711717218,,1,"Gandhipuram, Coimbatore","South Indian, Mithai, Street Food","8 AM to 10 AM, 12 Noon to 3 PM, 7 PM to 10 PM",300,1,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Takeaway Available', 'Breakfast', 'Lunch', 'Credit Card', 'Pure Veg', 'Table Reservation Not Required', 'Indoor Seating']",4.0,Very Good,131,61,0,-1,-1
3000008,Pavilion - The Residency Hotel,['Fine Dining'],https://www.zomato.com/coimbatore/pavilion-the-residency-hotel-race-course?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Residency Hotel, 1075/1076, Avinashi Road, Race Course, Coimbatore",Coimbatore,30,"The Residency Hotel, Avinashi Road",11.0102072067,76.9805607945,,1,"The Residency Hotel, Avinashi Road, Coimbatore","South Indian, North Indian, Continental",24 Hours (Mon-Sun),2000,4,Rs.,"['Lunch', 'Serves Alcohol', 'Takeaway Available', 'Breakfast', 'Dinner', 'Credit Card', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Buffet']",4.0,Very Good,205,141,0,-1,-1
3002261,Kovai Kitchen - Fairfield By Marriott,['Fine Dining'],https://www.zomato.com/coimbatore/kovai-kitchen-fairfield-by-marriott-1-sitra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fairfield By Marriott, 469/2B, Airport Road, Civil Aerodrome Road, Coimbatore",Coimbatore,30,Sitra,11.035715010799999,77.0376821235,641014,1,"Sitra, Coimbatore","North Indian, South Indian",6 AM to 11:55 PM,1400,3,Rs.,"['No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Breakfast', 'Valet Parking Available', 'Air Conditioned', 'Table booking recommended', 'Buffet', 'Wifi', 'Indoor Seating']",4.5,Excellent,187,94,0,-1,-1
3001527,Seasons - Radisson Blu,['Casual Dining'],https://www.zomato.com/coimbatore/seasons-radisson-blu-peelamedu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Radisson Blu, 164-165, Avinashi Road, Peelamedu, Coimbatore",Coimbatore,30,"Radisson Blu, Peelamedu",11.020256249000001,76.9925278053,,1,"Radisson Blu, Peelamedu, Coimbatore","Continental, South Indian, North Indian, Chinese",24 Hours,1000,3,Rs.,"['Cash', 'Debit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Beer', 'Fullbar', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Buffet', 'Serves Cocktails', 'Wine', 'Kid Friendly', 'Air Conditioned', 'Table booking recommended']",4.1,Very Good,99,54,0,-1,-1
3000810,Dot.Yum - Hotel Aloft Coimbatore,['Casual Dining'],https://www.zomato.com/coimbatore/dot-yum-hotel-aloft-coimbatore-singanallur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Aloft Coimbatore, 483, Kamaraj Road, Uppilipalayam, Singanallur, Coimbatore",Coimbatore,30,Hotel Aloft Coimbatore,11.0147083381,77.0237208903,,1,"Hotel Aloft Coimbatore, Coimbatore","North Indian, Continental, Chinese, South Indian",24 Hours,1500,4,Rs.,"['Credit Card', 'Lunch', 'Serves Alcohol', 'Breakfast', 'Dinner', 'Indoor Seating', 'Wifi', 'Buffet', 'Valet Parking Available', 'Air Conditioned', 'Wheelchair Accessible', 'Fullbar', 'Table booking recommended']",3.6,Good,68,54,0,1,-1
3000952,24x7 Bytes- Gokulam Park,['Casual Dining'],https://www.zomato.com/coimbatore/24x7-bytes-gokulam-park-chinniayam-palayam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Gokulam Park, 116/2, Avinashi Road, Mylampatti Village, Chinniayam palayam, Coimbatore",Coimbatore,30,"Gokulam Park, Avinashi Road",11.0576576512,77.0700117946,,1,"Gokulam Park, Avinashi Road, Coimbatore","Indian, Continental, South Indian, North Indian, Chinese, Cafe",24 Hours,2000,4,Rs.,"['Credit Card', 'Breakfast', 'Lunch', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Indoor Seating', 'Valet Parking Available', 'Air Conditioned']",3.9,Good,34,55,0,-1,-1
3002414,Citrus Café - Lemon Tree Hotel,['Fine Dining'],https://www.zomato.com/coimbatore/citrus-café-lemon-tree-hotel-kalapatti?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lemon Tree hotel, Sri Rangulu Naidu Farms, Panchayath, Vilankuruchi Road, Kalapatti Town, Coimbatore",Coimbatore,30,Lemon Tree,11.0747579647,77.0284871757,,1,"Lemon Tree, Coimbatore","North Indian, South Indian, American, Chinese, Italian",24 Hours,1500,4,Rs.,"['Cash', 'Debit Card', 'Breakfast', 'Lunch', 'No Alcohol Available', 'Credit Card', 'Takeaway Available', 'Dinner', 'Outdoor Seating', 'Air Conditioned', 'Wifi', '4/5 Star', 'All Day Breakfast', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area', 'Buffet', 'Table booking recommended']",3.7,Good,48,20,0,-1,-1
3000685,Abitha Biriyani Hotel,['Quick Bites'],https://www.zomato.com/coimbatore/abitha-biriyani-hotel-ukkadam?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"123, EK Street, Masjid Road, Ukkadam, Coimbatore",Coimbatore,30,Ukkadam,10.989848741300001,76.96329005060001,,1,"Ukkadam, Coimbatore","Biryani, South Indian",6 AM to 12 Midnight,700,2,Rs.,"['Lunch', 'Cash', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",4.7,Excellent,678,13,0,1,-1
3000152,Cock Ra Co,['Casual Dining'],https://www.zomato.com/coimbatore/cock-ra-co-rs-puram?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14, TV Swamy Road, Opposite Viswa and Devji, RS Puram, Coimbatore",Coimbatore,30,RS Puram,11.0106732187,76.9537045062,,1,"RS Puram, Coimbatore","North Indian, Chinese, South Indian","12 Noon to 4 PM, 6 PM to 11:30 PM",550,2,Rs.,"['Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Table booking recommended', 'Air Conditioned', 'Indoor Seating']",4.2,Very Good,544,131,0,1,-1
3002263,MSR Biriyani Hotel,['Casual Dining'],https://www.zomato.com/coimbatore/msr-biriyani-hotel-podanur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11/27, Sarada Mill Road, Podanur, Coimbatore",Coimbatore,30,Podanur,10.9602830555,76.9838686287,,1,"Podanur, Coimbatore",Biryani,11 AM to 10 PM,300,1,Rs.,"['Lunch', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Indoor Seating', 'Table Reservation Not Required']",3.9,Good,480,11,0,1,-1
